conversation_id_str,created_at,favorite_count,full_text,text_cleaned,text_normalized,text_tokenized,text_nostopword,text_stemmed,text_final,Sentimen_Model
1920009285049753837,Wed May 07 07:11:36 +0000 2025,10,@merapi_uncover Contoh kebijakan gubernur jabar wae sek kecekel tawuran/kenakalan pelajar di leboke/di didik nang barak militer ,contoh kebijakan gubernur jabar wae sek kecekel tawuran kenakalan pelajar di leboke di didik nang barak militer,contoh kebijakan gubernur jabar wae sek kecekel tawuran kenakalan pelajar di leboke di didik nang barak militer,"['contoh', 'kebijakan', 'gubernur', 'jabar', 'wae', 'sek', 'kecekel', 'tawuran', 'kenakalan', 'pelajar', 'di', 'leboke', 'di', 'didik', 'nang', 'barak', 'militer']","['contoh', 'kebijakan', 'gubernur', 'jabar', 'wae', 'sek', 'kecekel', 'tawuran', 'kenakalan', 'pelajar', 'leboke', 'didik', 'nang', 'barak', 'militer']","['contoh', 'bijak', 'gubernur', 'jabar', 'wae', 'sek', 'cekel', 'tawur', 'nakal', 'ajar', 'leboke', 'didik', 'nang', 'barak', 'militer']",contoh bijak gubernur jabar wae sek cekel tawur nakal ajar leboke didik nang barak militer,netral
1919747901795795205,Wed May 07 03:43:55 +0000 2025,2,@ChovaMelians26 @DediMulyadi71 Ini lagi Komnas HAM kontol.. kemarin kemana aja kasus penembakan pelajar di Semarang.... Komnas HAM bubarin aja kaga guna... Lanjut terus progam pelajar masuk barak... Komnas tolol kaga usah didengerin,ini lagi komnas ham kontol kemarin kemana aja kasus penembakan pelajar di semarang komnas ham bubarin aja kaga guna lanjut terus progam pelajar masuk barak komnas tolol kaga usah didengerin,ini lagi komnas ham kontol kemarin kemana saja kasus penembakan pelajar di semarang komnas ham bubarkan saja tidak guna lanjut terus progam pelajar masuk barak komnas tolol tidak perlu didengerin,"['ini', 'lagi', 'komnas', 'ham', 'kontol', 'kemarin', 'kemana', 'saja', 'kasus', 'penembakan', 'pelajar', 'di', 'semarang', 'komnas', 'ham', 'bubarkan', 'saja', 'tidak', 'guna', 'lanjut', 'terus', 'progam', 'pelajar', 'masuk', 'barak', 'komnas', 'tolol', 'tidak', 'perlu', 'didengerin']","['komnas', 'ham', 'kontol', 'kemarin', 'kemana', 'penembakan', 'pelajar', 'semarang', 'komnas', 'ham', 'bubarkan', 'progam', 'pelajar', 'masuk', 'barak', 'komnas', 'tolol', 'didengerin']","['komnas', 'ham', 'kontol', 'kemarin', 'mana', 'tembak', 'ajar', 'semarang', 'komnas', 'ham', 'bubar', 'progam', 'ajar', 'masuk', 'barak', 'komnas', 'tolol', 'didengerin']",komnas ham kontol kemarin mana tembak ajar semarang komnas ham bubar progam ajar masuk barak komnas tolol didengerin,negatif
1919832966873612511,Tue May 06 22:03:19 +0000 2025,2,@happyaiss Kalian boleh benci sama pemerintah kita yg kaya kontol tp disisi lain kalian teh kebawa narasi barak militer seolah2 anak2 pelajar dididik militer keras..jahat..sakit fisik dan mental dibentak2 bla bla bla. Cari info dulu atuh ah acan ge nanaon geus suudzon,kalian boleh benci sama pemerintah kita yg kaya kontol tp disisi lain kalian teh kebawa narasi barak militer seolah anak pelajar dididik militer keras jahat sakit fisik dan mental dibentak bla bla bla cari info dulu atuh ah acan ge nanaon geus suudzon,kalian boleh benci sama pemerintah kita yang kaya kontol tapi disisi lain kalian kakak perempuan kebawa narasi barak militer seolah anak pelajar dididik militer keras jahat sakit fisik dan mental dibentak bla bla bla cari informasi dulu kalau begitu ah acan ge nanaon geus suudzon,"['kalian', 'boleh', 'benci', 'sama', 'pemerintah', 'kita', 'yang', 'kaya', 'kontol', 'tapi', 'disisi', 'lain', 'kalian', 'kakak', 'perempuan', 'kebawa', 'narasi', 'barak', 'militer', 'seolah', 'anak', 'pelajar', 'dididik', 'militer', 'keras', 'jahat', 'sakit', 'fisik', 'dan', 'mental', 'dibentak', 'bla', 'bla', 'bla', 'cari', 'informasi', 'dulu', 'kalau', 'begitu', 'ah', 'acan', 'ge', 'nanaon', 'geus', 'suudzon']","['benci', 'pemerintah', 'kaya', 'kontol', 'disisi', 'kakak', 'perempuan', 'kebawa', 'narasi', 'barak', 'militer', 'anak', 'pelajar', 'dididik', 'militer', 'keras', 'jahat', 'sakit', 'fisik', 'mental', 'dibentak', 'bla', 'bla', 'bla', 'cari', 'informasi', 'ah', 'acan', 'ge', 'nanaon', 'geus', 'suudzon']","['benci', 'perintah', 'kaya', 'kontol', 'sisi', 'kakak', 'perempuan', 'bawa', 'narasi', 'barak', 'militer', 'anak', 'ajar', 'didik', 'militer', 'keras', 'jahat', 'sakit', 'fisik', 'mental', 'bentak', 'bla', 'bla', 'bla', 'cari', 'informasi', 'ah', 'acan', 'ge', 'nanaon', 'geus', 'suudzon']",benci perintah kaya kontol sisi kakak perempuan bawa narasi barak militer anak ajar didik militer keras jahat sakit fisik mental bentak bla bla bla cari informasi ah acan ge nanaon geus suudzon,negatif
1919315498493432294,Tue May 06 12:53:29 +0000 2025,2,@jellypastaa Dulu sempat kerja nguli dikilang jagung daerah numuukur kebetulan banyak sejawat kerja baik tua atau muda ngomongin barak mulu sering di ajakin buat ikut seneng2 ke barak bareng mereka.bahkan udh dijelasin roadmap nya barak-sky-kost2an di jln pelajar.,dulu sempat kerja nguli dikilang jagung daerah numuukur kebetulan banyak sejawat kerja baik tua atau muda ngomongin barak mulu sering di ajakin buat ikut seneng ke barak bareng mereka bahkan udh dijelasin roadmap nya barak sky kost an di jln pelajar,dulu sempat kerja nguli dikilang jagung daerah numuukur kebetulan banyak sejawat kerja baik tua atau muda membicarakan barak melulu sering di ajakin buat ikut seneng ke barak bareng mereka bahkan udh dijelasin roadmap nya barak sky kost an di jalan pelajar,"['dulu', 'sempat', 'kerja', 'nguli', 'dikilang', 'jagung', 'daerah', 'numuukur', 'kebetulan', 'banyak', 'sejawat', 'kerja', 'baik', 'tua', 'atau', 'muda', 'membicarakan', 'barak', 'melulu', 'sering', 'di', 'ajakin', 'buat', 'ikut', 'seneng', 'ke', 'barak', 'bareng', 'mereka', 'bahkan', 'udh', 'dijelasin', 'roadmap', 'nya', 'barak', 'sky', 'kost', 'an', 'di', 'jalan', 'pelajar']","['kerja', 'nguli', 'dikilang', 'jagung', 'daerah', 'numuukur', 'sejawat', 'kerja', 'tua', 'muda', 'membicarakan', 'barak', 'melulu', 'ajakin', 'seneng', 'barak', 'bareng', 'udh', 'dijelasin', 'roadmap', 'nya', 'barak', 'sky', 'kost', 'an', 'jalan', 'pelajar']","['kerja', 'nguli', 'kilang', 'jagung', 'daerah', 'numuukur', 'jawat', 'kerja', 'tua', 'muda', 'bicara', 'barak', 'melulu', 'ajakin', 'neng', 'barak', 'bareng', 'udh', 'dijelasin', 'roadmap', 'nya', 'barak', 'sky', 'kost', 'an', 'jalan', 'ajar']",kerja nguli kilang jagung daerah numuukur jawat kerja tua muda bicara barak melulu ajakin neng barak bareng udh dijelasin roadmap nya barak sky kost an jalan ajar,positif
1919693298333319507,Tue May 06 09:58:43 +0000 2025,0,Woy kdm lakuin jugalah pls jangan urusin pelajar ke barak doang,woy kdm lakuin jugalah pls jangan urusin pelajar ke barak doang,woy kdm lakuin jugalah pls jangan urusin pelajar ke barak doang,"['woy', 'kdm', 'lakuin', 'jugalah', 'pls', 'jangan', 'urusin', 'pelajar', 'ke', 'barak', 'doang']","['woy', 'kdm', 'lakuin', 'jugalah', 'pls', 'urusin', 'pelajar', 'barak', 'doang']","['woy', 'kdm', 'lakuin', 'juga', 'pls', 'urusin', 'ajar', 'barak', 'doang']",woy kdm lakuin juga pls urusin ajar barak doang,negatif
1919627735431053789,Tue May 06 05:38:11 +0000 2025,783,Ada pelajar nakal karena pergaulan negatif Ada yang karena pelarian rumah tangganya berantakan Ada yang karena masalah emosional/psikologis Memasukan semuanya dalam barak militer menunjukan ketidakpahaman masalah anak dan pendidikan bahkan bisa memperparah trauma psikis anak,ada pelajar nakal karena pergaulan negatif ada yang karena pelarian rumah tangganya berantakan ada yang karena masalah emosional psikologis memasukan semuanya dalam barak militer menunjukan ketidakpahaman masalah anak dan pendidikan bahkan bisa memperparah trauma psikis anak,ada pelajar nakal karena pergaulan negatif ada yang karena pelarian rumah tangganya berantakan ada yang karena masalah emosional psikologis memasukan semuanya dalam barak militer menunjukan ketidakpahaman masalah anak dan pendidikan bahkan bisa memperparah trauma psikis anak,"['ada', 'pelajar', 'nakal', 'karena', 'pergaulan', 'negatif', 'ada', 'yang', 'karena', 'pelarian', 'rumah', 'tangganya', 'berantakan', 'ada', 'yang', 'karena', 'masalah', 'emosional', 'psikologis', 'memasukan', 'semuanya', 'dalam', 'barak', 'militer', 'menunjukan', 'ketidakpahaman', 'masalah', 'anak', 'dan', 'pendidikan', 'bahkan', 'bisa', 'memperparah', 'trauma', 'psikis', 'anak']","['pelajar', 'nakal', 'pergaulan', 'negatif', 'pelarian', 'rumah', 'tangganya', 'berantakan', 'emosional', 'psikologis', 'memasukan', 'barak', 'militer', 'menunjukan', 'ketidakpahaman', 'anak', 'pendidikan', 'memperparah', 'trauma', 'psikis', 'anak']","['ajar', 'nakal', 'gaul', 'negatif', 'lari', 'rumah', 'tangga', 'beranta', 'emosional', 'psikologis', 'pasu', 'barak', 'militer', 'tunjuk', 'ketidakpahaman', 'anak', 'didik', 'parah', 'trauma', 'psikis', 'anak']",ajar nakal gaul negatif lari rumah tangga beranta emosional psikologis pasu barak militer tunjuk ketidakpahaman anak didik parah trauma psikis anak,negatif
1919623083780145493,Tue May 06 05:19:42 +0000 2025,1,Kan banyak cerita kayak gini. Waria yang ditangkap ACAB kena razia disuruh ngoral supaya bisa bebas. Lha lu bayangin sekarang apa yang akan terjadi dengan pelajar LGBT di barak militer. Sedangkan kita tahu sama tahu apa yang terjadi selama ini di barak.,kan banyak cerita kayak gini waria yang ditangkap acab kena razia disuruh ngoral supaya bisa bebas lha lu bayangin sekarang apa yang akan terjadi dengan pelajar lgbt di barak militer sedangkan kita tahu sama tahu apa yang terjadi selama ini di barak,kan banyak cerita kayak gini waria yang ditangkap acab kena razia disuruh ngoral supaya bisa bebas lha kamu bayangin sekarang apa yang akan terjadi dengan pelajar lgbt di barak militer sedangkan kita tahu sama tahu apa yang terjadi selama ini di barak,"['kan', 'banyak', 'cerita', 'kayak', 'gini', 'waria', 'yang', 'ditangkap', 'acab', 'kena', 'razia', 'disuruh', 'ngoral', 'supaya', 'bisa', 'bebas', 'lha', 'kamu', 'bayangin', 'sekarang', 'apa', 'yang', 'akan', 'terjadi', 'dengan', 'pelajar', 'lgbt', 'di', 'barak', 'militer', 'sedangkan', 'kita', 'tahu', 'sama', 'tahu', 'apa', 'yang', 'terjadi', 'selama', 'ini', 'di', 'barak']","['cerita', 'kayak', 'gini', 'waria', 'ditangkap', 'acab', 'kena', 'razia', 'disuruh', 'ngoral', 'bebas', 'lha', 'bayangin', 'pelajar', 'lgbt', 'barak', 'militer', 'barak']","['cerita', 'kayak', 'gin', 'waria', 'tangkap', 'acab', 'kena', 'razia', 'suruh', 'ngoral', 'bebas', 'lha', 'bayangin', 'ajar', 'lgbt', 'barak', 'militer', 'barak']",cerita kayak gin waria tangkap acab kena razia suruh ngoral bebas lha bayangin ajar lgbt barak militer barak,negatif
1919554777672810903,Tue May 06 00:48:17 +0000 2025,186,Pelajar nakal dikirim ke barak militer. Hmmm... jadi paham kenapa anggota Kabinet Merah Putih tempo hari masuk barak militer.,pelajar nakal dikirim ke barak militer hmmm jadi paham kenapa anggota kabinet merah putih tempo hari masuk barak militer,pelajar nakal dikirim ke barak militer hmmm jadi paham kenapa anggota kabinet merah putih tempo hari masuk barak militer,"['pelajar', 'nakal', 'dikirim', 'ke', 'barak', 'militer', 'hmmm', 'jadi', 'paham', 'kenapa', 'anggota', 'kabinet', 'merah', 'putih', 'tempo', 'hari', 'masuk', 'barak', 'militer']","['pelajar', 'nakal', 'dikirim', 'barak', 'militer', 'hmmm', 'paham', 'anggota', 'kabinet', 'merah', 'putih', 'tempo', 'masuk', 'barak', 'militer']","['ajar', 'nakal', 'kirim', 'barak', 'militer', 'hmmm', 'paham', 'anggota', 'kabinet', 'merah', 'putih', 'tempo', 'masuk', 'barak', 'militer']",ajar nakal kirim barak militer hmmm paham anggota kabinet merah putih tempo masuk barak militer,negatif
1919187788995363052,Mon May 05 22:46:34 +0000 2025,0,@C_D3pp @KOMISIXDPRRI Harus melek kelakuan pelajar yg seperti ini giliran dimasukkan barak militer prihatin mau nagis,harus melek kelakuan pelajar yg seperti ini giliran dimasukkan barak militer prihatin mau nagis,harus melek kelakuan pelajar yang seperti ini giliran dimasukkan barak militer prihatin mau nagis,"['harus', 'melek', 'kelakuan', 'pelajar', 'yang', 'seperti', 'ini', 'giliran', 'dimasukkan', 'barak', 'militer', 'prihatin', 'mau', 'nagis']","['melek', 'kelakuan', 'pelajar', 'giliran', 'dimasukkan', 'barak', 'militer', 'prihatin', 'nagis']","['melek', 'laku', 'ajar', 'gilir', 'masuk', 'barak', 'militer', 'prihatin', 'nagis']",melek laku ajar gilir masuk barak militer prihatin nagis,negatif
1919384085316632685,Mon May 05 22:03:43 +0000 2025,0,@tempodotco Ormas dibina pelajar di barak. Mantap!!! ,ormas dibina pelajar di barak mantap,ormas dibina pelajar di barak mantap,"['ormas', 'dibina', 'pelajar', 'di', 'barak', 'mantap']","['ormas', 'dibina', 'pelajar', 'barak', 'mantap']","['ormas', 'bina', 'ajar', 'barak', 'mantap']",ormas bina ajar barak mantap,positif
1919482850274910551,Mon May 05 20:02:28 +0000 2025,5,Dari pertama kali baca beritanya jg lgsg kepikiran kek gini.. Bukan utk lgbt aja tp utk semua pelajar yg dipaksa masuk barak dgn dalih biar disiplin/educated. Org mah ke BK/ psikolog bukan malah dimsukin barak ya anj.. Gila gila gila.. Speechless anj... Kenapa aku WNI Tuhan..,dari pertama kali baca beritanya jg lgsg kepikiran kek gini bukan utk lgbt aja tp utk semua pelajar yg dipaksa masuk barak dgn dalih biar disiplin educated org mah ke bk psikolog bukan malah dimsukin barak ya anj gila gila gila speechless anj kenapa aku wni tuhan,dari pertama kali baca beritanya juga langsung terpikirkan seperti gini bukan untuk lgbt saja tapi untuk semua pelajar yang dipaksa masuk barak dengan dalih biar disiplin educated org mah ke bk psikolog bukan bahkan dimsukin barak iya anj gila gila gila speechless anj kenapa aku wni tuhan,"['dari', 'pertama', 'kali', 'baca', 'beritanya', 'juga', 'langsung', 'terpikirkan', 'seperti', 'gini', 'bukan', 'untuk', 'lgbt', 'saja', 'tapi', 'untuk', 'semua', 'pelajar', 'yang', 'dipaksa', 'masuk', 'barak', 'dengan', 'dalih', 'biar', 'disiplin', 'educated', 'org', 'mah', 'ke', 'bk', 'psikolog', 'bukan', 'bahkan', 'dimsukin', 'barak', 'iya', 'anj', 'gila', 'gila', 'gila', 'speechless', 'anj', 'kenapa', 'aku', 'wni', 'tuhan']","['kali', 'baca', 'beritanya', 'langsung', 'terpikirkan', 'gini', 'lgbt', 'pelajar', 'dipaksa', 'masuk', 'barak', 'dalih', 'biar', 'disiplin', 'educated', 'org', 'mah', 'bk', 'psikolog', 'dimsukin', 'barak', 'iya', 'anj', 'gila', 'gila', 'gila', 'speechless', 'anj', 'wni', 'tuhan']","['kali', 'baca', 'berita', 'langsung', 'pikir', 'gin', 'lgbt', 'ajar', 'paksa', 'masuk', 'barak', 'dalih', 'biar', 'disiplin', 'educated', 'org', 'mah', 'bk', 'psikolog', 'dimsukin', 'barak', 'iya', 'anj', 'gila', 'gila', 'gila', 'speechless', 'anj', 'wni', 'tuhan']",kali baca berita langsung pikir gin lgbt ajar paksa masuk barak dalih biar disiplin educated org mah bk psikolog dimsukin barak iya anj gila gila gila speechless anj wni tuhan,negatif
1919425198433898982,Mon May 05 16:13:23 +0000 2025,7,Masyarakat indonesia paling ngga masuk salah satu kategori yg disebutkan which means seluruh pelajar cianjur akan dikirim ke barak ,masyarakat indonesia paling ngga masuk salah satu kategori yg disebutkan which means seluruh pelajar cianjur akan dikirim ke barak,masyarakat indonesia paling tidak masuk salah satu kategori yang disebutkan which means seluruh pelajar cianjur akan dikirim ke barak,"['masyarakat', 'indonesia', 'paling', 'tidak', 'masuk', 'salah', 'satu', 'kategori', 'yang', 'disebutkan', 'which', 'means', 'seluruh', 'pelajar', 'cianjur', 'akan', 'dikirim', 'ke', 'barak']","['masyarakat', 'indonesia', 'masuk', 'salah', 'kategori', 'which', 'means', 'pelajar', 'cianjur', 'dikirim', 'barak']","['masyarakat', 'indonesia', 'masuk', 'salah', 'kategori', 'which', 'means', 'ajar', 'cianjur', 'kirim', 'barak']",masyarakat indonesia masuk salah kategori which means ajar cianjur kirim barak,netral
1766017301520973949,Mon May 05 14:06:45 +0000 2025,6,@KPAI_official KPAI lu tolol goblok dungu .orang Anak mau di didik jadi bener di Barak Militer malah PANSOS LU Goblok .Apa udah bisa tu tangani tawuran pelajar genk motor pelajar begal pelajar ??? Gak punya prestasi tapi nyinyir ide orang cuiiih dada ANJIING KAU ,kpai lu tolol goblok dungu orang anak mau di didik jadi bener di barak militer malah pansos lu goblok apa udah bisa tu tangani tawuran pelajar genk motor pelajar begal pelajar gak punya prestasi tapi nyinyir ide orang cuiiih dada anjiing kau,kpai kamu tolol bodoh dungu orang anak mau di didik jadi benar di barak militer bahkan pansos kamu bodoh apa sudah bisa tu tangani tawuran pelajar genk motor pelajar begal pelajar gak punya prestasi tapi nyinyir ide orang cuiiih dada anjiing kamu,"['kpai', 'kamu', 'tolol', 'bodoh', 'dungu', 'orang', 'anak', 'mau', 'di', 'didik', 'jadi', 'benar', 'di', 'barak', 'militer', 'bahkan', 'pansos', 'kamu', 'bodoh', 'apa', 'sudah', 'bisa', 'tu', 'tangani', 'tawuran', 'pelajar', 'genk', 'motor', 'pelajar', 'begal', 'pelajar', 'gak', 'punya', 'prestasi', 'tapi', 'nyinyir', 'ide', 'orang', 'cuiiih', 'dada', 'anjiing', 'kamu']","['kpai', 'tolol', 'bodoh', 'dungu', 'orang', 'anak', 'didik', 'barak', 'militer', 'pansos', 'bodoh', 'tu', 'tangani', 'tawuran', 'pelajar', 'genk', 'motor', 'pelajar', 'begal', 'pelajar', 'gak', 'prestasi', 'nyinyir', 'ide', 'orang', 'cuiiih', 'dada', 'anjiing']","['kpai', 'tolol', 'bodoh', 'dungu', 'orang', 'anak', 'didik', 'barak', 'militer', 'pansos', 'bodoh', 'tu', 'tangan', 'tawur', 'ajar', 'genk', 'motor', 'ajar', 'begal', 'ajar', 'gak', 'prestasi', 'nyinyir', 'ide', 'orang', 'cuiiih', 'dada', 'anjiing']",kpai tolol bodoh dungu orang anak didik barak militer pansos bodoh tu tangan tawur ajar genk motor ajar begal ajar gak prestasi nyinyir ide orang cuiiih dada anjiing,negatif
1919360975200768382,Mon May 05 11:58:11 +0000 2025,0,udah mah hari ini panas malah diajak debat tentang pelajar ke barak,udah mah hari ini panas malah diajak debat tentang pelajar ke barak,sudah mah hari ini panas bahkan diajak debat tentang pelajar ke barak,"['sudah', 'mah', 'hari', 'ini', 'panas', 'bahkan', 'diajak', 'debat', 'tentang', 'pelajar', 'ke', 'barak']","['mah', 'panas', 'diajak', 'debat', 'pelajar', 'barak']","['mah', 'panas', 'ajak', 'debat', 'ajar', 'barak']",mah panas ajak debat ajar barak,negatif
1919341822138044689,Mon May 05 10:42:05 +0000 2025,0,Maksud gua kan berarti ke barak karena sistem pendidikannya gak cukup kuat untuk membina sehingga tidak mampu . Misal ada kebijakan yg mengarah ke penguatan posisi tenaga pendidik sih bagus ya karena goalsnya sistem pendidikan bisa kembali mandiri dalam mendidik pelajar.,maksud gua kan berarti ke barak karena sistem pendidikannya gak cukup kuat untuk membina sehingga tidak mampu misal ada kebijakan yg mengarah ke penguatan posisi tenaga pendidik sih bagus ya karena goalsnya sistem pendidikan bisa kembali mandiri dalam mendidik pelajar,maksud saya kan berarti ke barak karena sistem pendidikannya gak cukup kuat untuk membina sehingga tidak mampu misal ada kebijakan yang mengarah ke penguatan posisi tenaga pendidik sih bagus iya karena goalsnya sistem pendidikan bisa kembali mandiri dalam mendidik pelajar,"['maksud', 'saya', 'kan', 'berarti', 'ke', 'barak', 'karena', 'sistem', 'pendidikannya', 'gak', 'cukup', 'kuat', 'untuk', 'membina', 'sehingga', 'tidak', 'mampu', 'misal', 'ada', 'kebijakan', 'yang', 'mengarah', 'ke', 'penguatan', 'posisi', 'tenaga', 'pendidik', 'sih', 'bagus', 'iya', 'karena', 'goalsnya', 'sistem', 'pendidikan', 'bisa', 'kembali', 'mandiri', 'dalam', 'mendidik', 'pelajar']","['maksud', 'barak', 'sistem', 'pendidikannya', 'gak', 'kuat', 'membina', 'kebijakan', 'mengarah', 'penguatan', 'posisi', 'tenaga', 'pendidik', 'sih', 'bagus', 'iya', 'goalsnya', 'sistem', 'pendidikan', 'mandiri', 'mendidik', 'pelajar']","['maksud', 'barak', 'sistem', 'didik', 'gak', 'kuat', 'bina', 'bijak', 'arah', 'kuat', 'posisi', 'tenaga', 'didik', 'sih', 'bagus', 'iya', 'goalsnya', 'sistem', 'didik', 'mandiri', 'didik', 'ajar']",maksud barak sistem didik gak kuat bina bijak arah kuat posisi tenaga didik sih bagus iya goalsnya sistem didik mandiri didik ajar,positif
1918901924465619126,Mon May 05 09:25:36 +0000 2025,1,@PetrolWeeb Pelajar tawuran sebelum masuk barak : Maju ! Maju ! Bantai ! Pelajar tawuran setelah masuk barak : Bikin formasi ! Yang gede-gede langsung isi depan ! Yang jago lempar langsung isi belakang ! Cepat ! SIAP !!!,pelajar tawuran sebelum masuk barak maju maju bantai pelajar tawuran setelah masuk barak bikin formasi yang gede gede langsung isi depan yang jago lempar langsung isi belakang cepat siap,pelajar tawuran sebelum masuk barak maju maju bantai pelajar tawuran setelah masuk barak bikin formasi yang gede gede langsung isi depan yang jago lempar langsung isi belakang cepat siap,"['pelajar', 'tawuran', 'sebelum', 'masuk', 'barak', 'maju', 'maju', 'bantai', 'pelajar', 'tawuran', 'setelah', 'masuk', 'barak', 'bikin', 'formasi', 'yang', 'gede', 'gede', 'langsung', 'isi', 'depan', 'yang', 'jago', 'lempar', 'langsung', 'isi', 'belakang', 'cepat', 'siap']","['pelajar', 'tawuran', 'masuk', 'barak', 'maju', 'maju', 'bantai', 'pelajar', 'tawuran', 'masuk', 'barak', 'bikin', 'formasi', 'gede', 'gede', 'langsung', 'isi', 'jago', 'lempar', 'langsung', 'isi', 'cepat']","['ajar', 'tawur', 'masuk', 'barak', 'maju', 'maju', 'bantai', 'ajar', 'tawur', 'masuk', 'barak', 'bikin', 'formasi', 'gede', 'gede', 'langsung', 'isi', 'jago', 'lempar', 'langsung', 'isi', 'cepat']",ajar tawur masuk barak maju maju bantai ajar tawur masuk barak bikin formasi gede gede langsung isi jago lempar langsung isi cepat,netral
1918931097435697226,Mon May 05 06:04:59 +0000 2025,0,@DurjanaR @arifbalikpapan1 @TirtoID @DediMulyadi71 Kalau mau meningkatkan SDM kirim dong pelajar Indonesia ke Oxford Yale University Harvard University Cambridge University Bukan kirim ke barak militer,kalau mau meningkatkan sdm kirim dong pelajar indonesia ke oxford yale university harvard university cambridge university bukan kirim ke barak militer,kalau mau meningkatkan sdm kirim dong pelajar indonesia ke oxford yale university harvard university cambridge university bukan kirim ke barak militer,"['kalau', 'mau', 'meningkatkan', 'sdm', 'kirim', 'dong', 'pelajar', 'indonesia', 'ke', 'oxford', 'yale', 'university', 'harvard', 'university', 'cambridge', 'university', 'bukan', 'kirim', 'ke', 'barak', 'militer']","['meningkatkan', 'sdm', 'kirim', 'pelajar', 'indonesia', 'oxford', 'yale', 'university', 'harvard', 'university', 'cambridge', 'university', 'kirim', 'barak', 'militer']","['tingkat', 'sdm', 'kirim', 'ajar', 'indonesia', 'oxford', 'yale', 'university', 'harvard', 'university', 'cambridge', 'university', 'kirim', 'barak', 'militer']",tingkat sdm kirim ajar indonesia oxford yale university harvard university cambridge university kirim barak militer,negatif
1919253284667207965,Mon May 05 04:50:15 +0000 2025,1,ternyata yg kembali ke barak malah pelajar,ternyata yg kembali ke barak malah pelajar,ternyata yang kembali ke barak bahkan pelajar,"['ternyata', 'yang', 'kembali', 'ke', 'barak', 'bahkan', 'pelajar']","['barak', 'pelajar']","['barak', 'ajar']",barak ajar,negatif
1919242902233833611,Mon May 05 04:09:00 +0000 2025,1,TNI anjir yg dikirim ke barak lagi bukan pelajar pelajar tugasnya belajar ya sial mau gemulai mau gagah mau apapun kalau namanya pelajar YA BELAJARR INI NEGARA APA SIH YA TUHAN,tni anjir yg dikirim ke barak lagi bukan pelajar pelajar tugasnya belajar ya sial mau gemulai mau gagah mau apapun kalau namanya pelajar ya belajarr ini negara apa sih ya tuhan,tni anjing yang dikirim ke barak lagi bukan pelajar pelajar tugasnya belajar iya sial mau gemulai mau gagah mau apapun kalau namanya pelajar iya belajarr ini negara apa sih iya tuhan,"['tni', 'anjing', 'yang', 'dikirim', 'ke', 'barak', 'lagi', 'bukan', 'pelajar', 'pelajar', 'tugasnya', 'belajar', 'iya', 'sial', 'mau', 'gemulai', 'mau', 'gagah', 'mau', 'apapun', 'kalau', 'namanya', 'pelajar', 'iya', 'belajarr', 'ini', 'negara', 'apa', 'sih', 'iya', 'tuhan']","['tni', 'anjing', 'dikirim', 'barak', 'pelajar', 'pelajar', 'tugasnya', 'belajar', 'iya', 'sial', 'gemulai', 'gagah', 'apapun', 'namanya', 'pelajar', 'iya', 'belajarr', 'negara', 'sih', 'iya', 'tuhan']","['tni', 'anjing', 'kirim', 'barak', 'ajar', 'ajar', 'tugas', 'ajar', 'iya', 'sial', 'gemulai', 'gagah', 'apa', 'nama', 'ajar', 'iya', 'belajarr', 'negara', 'sih', 'iya', 'tuhan']",tni anjing kirim barak ajar ajar tugas ajar iya sial gemulai gagah apa nama ajar iya belajarr negara sih iya tuhan,negatif
1919208089833636203,Mon May 05 01:50:40 +0000 2025,1,Pertukaran pelajar: tentara pindah ngajar di sekolah murid pindah belajar di barak. Kocak,pertukaran pelajar tentara pindah ngajar di sekolah murid pindah belajar di barak kocak,pertukaran pelajar tentara pindah ngajar di sekolah murid pindah belajar di barak kocak,"['pertukaran', 'pelajar', 'tentara', 'pindah', 'ngajar', 'di', 'sekolah', 'murid', 'pindah', 'belajar', 'di', 'barak', 'kocak']","['pertukaran', 'pelajar', 'tentara', 'pindah', 'ngajar', 'sekolah', 'murid', 'pindah', 'belajar', 'barak', 'kocak']","['tukar', 'ajar', 'tentara', 'pindah', 'ngajar', 'sekolah', 'murid', 'pindah', 'ajar', 'barak', 'kocak']",tukar ajar tentara pindah ngajar sekolah murid pindah ajar barak kocak,netral
1918987469145391387,Sun May 04 23:48:13 +0000 2025,1,@astarothkiddo Lebih kayak pertukaran pelajar gak sih? Biasanya di barak masuk sipil on the other hand sipil masuk barak.,lebih kayak pertukaran pelajar gak sih biasanya di barak masuk sipil on the other hand sipil masuk barak,lebih kayak pertukaran pelajar gak sih biasanya di barak masuk sipil on the other hand sipil masuk barak,"['lebih', 'kayak', 'pertukaran', 'pelajar', 'gak', 'sih', 'biasanya', 'di', 'barak', 'masuk', 'sipil', 'on', 'the', 'other', 'hand', 'sipil', 'masuk', 'barak']","['kayak', 'pertukaran', 'pelajar', 'gak', 'sih', 'barak', 'masuk', 'sipil', 'on', 'the', 'other', 'hand', 'sipil', 'masuk', 'barak']","['kayak', 'tukar', 'ajar', 'gak', 'sih', 'barak', 'masuk', 'sipil', 'on', 'the', 'other', 'hand', 'sipil', 'masuk', 'barak']",kayak tukar ajar gak sih barak masuk sipil on the other hand sipil masuk barak,netral
